,popularity,price_tier,outdoors,good_for_groups,has_credit_card,good_for_kids,has_delivery,caters
26274,1,3,1,1,1,1,1,1
26275,1,2,1,1,0,1,1,1
26276,1,1,1,1,1,1,1,1
26277,1,1,0,0,1,0,1,1
26278,1,1,1,1,1,1,1,1
26279,1,1,1,1,1,1,1,1
26280,1,2,1,1,1,1,1,1
26281,1,1,1,1,1,1,1,1
26282,2,3,0,0,1,0,0,0
26283,1,2,1,1,1,1,1,1
26284,0,2,0,0,1,0,1,0
26285,2,1,1,1,1,1,1,1
26286,1,1,1,0,1,0,0,1
26287,1,2,1,1,1,1,1,1
26288,2,1,1,1,1,1,1,1
26289,1,2,1,1,1,1,1,1
26290,1,2,1,1,1,1,1,0
26291,2,1,0,0,1,1,1,1
26292,0,1,1,1,1,1,1,1
26293,0,2,1,0,1,0,1,1
26294,0,2,1,1,1,1,1,1
26295,0,1,1,1,1,1,1,0
26296,1,2,1,1,1,1,1,1
26297,1,1,1,1,0,1,1,1
26298,1,2,1,1,0,1,1,1
26299,0,1,0,0,0,0,1,1
26300,1,1,1,0,1,0,0,1
26301,1,2,0,0,1,0,1,0
26302,2,2,1,1,1,1,1,1
26303,0,1,1,1,1,1,1,1
26304,0,1,0,1,1,1,1,0
26305,0,2,1,1,1,1,1,1
26306,0,1,1,1,1,1,1,1
26307,1,1,1,1,1,1,1,1
26308,2,2,1,1,0,1,1,1
26309,0,2,0,0,1,0,1,1
26310,1,1,0,0,1,0,1,1
26311,0,1,0,0,1,0,0,1
26312,1,2,1,1,1,1,1,1
26313,1,2,1,1,0,1,1,0
26314,2,1,1,1,1,1,1,1
26315,1,1,1,1,0,1,1,0
26316,0,2,1,1,0,1,1,1
26317,0,1,0,0,1,0,1,0
26318,1,1,1,0,1,0,0,1
26319,0,1,1,1,1,1,1,0
26320,2,2,1,1,1,1,1,1
26321,0,2,1,1,0,1,1,1
26322,1,2,1,1,1,1,1,1
26323,0,2,1,1,1,1,1,1
26324,1,1,1,1,1,1,1,1
26325,0,1,1,1,1,1,1,1
26326,1,1,0,1,1,1,1,1
26327,1,2,0,0,1,0,0,1
26328,0,1,1,1,1,1,1,1
26329,2,2,1,1,1,1,1,1
26330,1,1,1,1,1,1,1,1
26331,0,2,1,1,1,1,1,0
26332,0,2,0,0,1,0,1,1
26333,0,1,1,1,0,1,1,1
26334,0,1,1,1,1,1,1,1
26335,1,2,1,0,1,0,0,1
26336,0,1,0,0,1,0,0,1
26337,0,2,1,1,1,1,0,0
26338,1,2,1,1,0,1,1,0
26339,0,1,1,1,1,1,1,1
26340,2,2,1,1,1,1,1,1
26341,0,1,0,0,1,0,1,0
26342,1,2,1,1,0,1,1,0
26343,0,1,0,0,0,1,0,0
26344,2,1,1,1,1,1,1,1
26345,1,2,1,1,1,1,1,1
26346,1,2,1,1,1,1,1,1
26347,2,2,1,1,1,1,1,1
26348,0,1,1,0,1,0,1,1
26349,2,2,0,0,1,0,1,1
26350,0,1,0,1,1,1,0,0
26351,0,1,1,1,1,0,1,0
26352,1,2,1,0,1,1,0,0
26353,1,2,1,1,1,1,1,1
26354,0,1,1,1,1,1,1,1
26355,2,2,1,1,1,1,1,1
26356,0,2,0,0,0,0,0,0
26357,0,1,0,0,0,0,0,0
26358,1,1,1,1,1,1,1,1
26359,2,2,1,1,1,1,1,1
26360,1,2,1,1,0,1,1,1
26361,2,2,1,1,1,1,1,1
26362,2,2,1,1,0,1,1,1
26363,1,1,1,1,1,1,1,1
26364,1,1,0,0,1,0,1,1
26365,1,2,1,0,0,0,1,1
26366,2,2,1,1,1,1,1,1
26367,2,2,0,0,1,1,1,1
26368,2,2,1,1,1,1,1,1
26369,2,2,1,1,1,1,1,1
26370,0,2,0,0,1,0,0,0
26371,1,2,1,1,1,1,1,1
26372,1,1,0,0,1,0,1,1
26373,0,2,1,1,1,1,1,1
26374,1,1,1,1,1,1,1,1
26375,1,1,1,1,1,1,1,1
26376,1,1,1,1,1,1,1,1
26377,2,1,1,1,1,1,1,1
26378,1,2,1,1,1,1,1,1
26379,1,2,1,1,1,1,1,1
26380,2,2,1,1,1,1,1,1
26381,1,1,1,0,1,1,1,1
26382,1,2,1,1,1,1,1,1
26383,0,1,1,1,0,1,1,1
26384,0,1,1,1,1,1,1,1
26385,0,2,1,1,0,1,1,1
26386,0,1,1,1,1,1,1,1
26387,2,2,1,1,1,1,1,1
26388,1,1,1,1,1,1,1,1
26389,2,2,1,1,1,1,1,1
26390,1,1,1,1,1,1,1,1
26391,2,2,1,1,1,1,1,1
26392,2,2,1,1,1,1,1,1
26393,1,1,1,0,1,0,0,1
26394,0,2,1,1,1,1,1,1
26395,1,2,1,1,0,1,1,0
26396,1,1,0,0,1,0,0,1
26397,1,2,1,1,1,1,1,1
26398,1,1,0,0,1,0,1,0
26399,2,2,1,1,1,1,1,1
26400,2,2,1,1,1,1,1,1
26401,0,1,1,1,1,1,1,1
26402,2,2,1,1,1,1,1,1
26403,0,2,0,0,0,0,0,0
26404,0,2,1,1,0,1,1,0
26405,0,1,1,0,1,0,0,1
26406,1,1,1,1,1,1,1,0
26407,1,1,1,1,1,1,1,1
26408,2,2,1,1,1,1,1,1
26409,1,1,1,1,1,1,1,1
26410,0,1,1,1,1,1,1,1
26411,0,1,1,1,1,1,1,0
26412,1,1,1,1,1,1,1,1
26413,1,2,1,1,0,1,1,1
26414,0,1,1,1,1,1,1,0
26415,1,1,1,1,1,1,1,1
26416,0,2,0,0,1,0,0,0
26417,1,1,1,1,1,1,1,0
26418,0,2,1,1,1,1,1,1
26419,1,2,1,1,1,1,1,1
26420,1,1,1,0,1,0,0,1
26421,0,1,1,1,1,1,1,0
26422,1,1,1,1,1,1,1,1
26423,1,2,1,1,1,1,1,1
26424,2,2,1,1,0,1,1,1
26425,1,1,1,1,1,1,1,1
26426,1,2,1,1,1,1,1,1
26427,1,2,0,0,1,0,1,1
26428,2,3,1,1,1,1,1,1
26429,1,2,1,1,1,1,1,1
26430,2,1,1,1,1,1,1,1
26431,1,2,1,1,1,1,1,1
26432,1,1,1,0,1,0,0,1
26433,2,1,0,0,1,1,1,1
26434,1,1,1,1,1,1,1,1
26435,1,2,1,1,1,1,1,1
26436,2,2,1,1,1,1,1,1
26437,2,2,1,1,1,1,1,1
26438,2,2,0,0,1,0,1,1
26439,0,1,1,1,1,1,1,1
26440,2,2,1,1,1,1,1,1
26441,2,2,0,0,1,0,0,1
26442,1,1,1,1,1,1,1,1
26443,2,2,1,1,1,1,1,1
26444,1,1,1,1,1,1,1,1
26445,2,2,0,0,1,0,1,1
26446,1,2,1,1,1,1,1,1
26447,2,2,1,1,1,1,1,1
26448,2,2,1,1,1,1,1,1
26449,1,1,1,0,1,0,0,1
26450,2,3,1,1,1,1,1,1
26451,2,1,1,1,1,1,1,1
26452,1,3,0,1,1,1,0,0
26453,0,1,1,1,1,1,1,1
26454,0,1,1,1,1,1,1,1
26455,2,3,1,1,1,1,1,1
26456,0,1,1,1,1,1,1,1
26457,0,1,1,1,1,1,1,1
26458,1,2,1,1,1,1,1,1
26459,2,2,1,1,1,1,1,1
26460,0,2,1,1,0,1,1,1
26461,0,2,1,1,0,1,1,1
26462,0,1,1,1,1,1,1,1
26463,2,2,0,1,1,1,1,1
26464,2,2,1,1,1,1,1,1
26465,1,2,1,1,1,1,1,1
26466,0,1,0,0,1,1,1,1
26467,2,1,1,0,1,1,1,1
26468,2,1,1,1,1,1,1,1
26469,0,2,0,0,1,0,1,0
26470,0,2,0,0,1,0,0,0
26471,2,1,1,1,1,1,1,1
26472,1,2,1,1,1,1,1,1
26473,1,1,1,1,1,1,1,1
26474,1,2,1,1,0,1,1,1
26475,0,3,1,1,1,1,1,1
26476,0,1,1,1,1,1,1,1
26477,2,2,1,1,1,1,1,1
26478,1,2,1,1,0,1,1,1
26479,1,2,1,1,0,1,1,1
26480,2,1,1,1,1,1,1,1
26481,0,2,1,1,1,1,1,1
26482,0,2,0,0,1,0,1,1
26483,0,2,1,1,1,1,1,1
26484,0,1,1,1,1,1,1,1
26485,2,1,1,1,0,1,1,1
26486,0,1,1,1,1,1,1,0
26487,0,2,1,1,1,1,1,1
26488,1,2,1,1,1,1,1,1
26489,0,1,1,1,1,1,1,0
26490,2,2,1,1,1,1,1,1
26491,0,1,1,1,1,1,1,1
26492,1,2,1,1,1,1,1,1
26493,0,1,0,0,1,0,0,1
26494,0,1,1,1,1,1,1,1
26495,1,2,1,1,1,1,1,1
26496,0,1,1,1,1,1,1,0
26497,0,2,0,0,1,0,0,0
26498,1,2,1,1,1,1,1,1
26499,2,1,1,0,1,1,1,1
26500,1,3,1,1,0,1,1,1
26501,2,1,1,1,1,1,1,1
26502,0,1,0,1,1,1,1,0
26503,1,2,1,1,1,1,1,0
26504,1,2,0,0,0,0,0,1
26505,1,2,1,1,1,1,1,1
26506,1,2,1,1,1,1,1,1
26507,1,2,1,1,0,1,1,1
26508,0,1,1,1,1,1,1,1
26509,0,2,1,1,1,1,1,0
26510,2,1,1,1,1,1,1,1
26511,1,2,1,1,0,1,1,0
26512,2,2,1,1,1,1,1,1
26513,1,2,1,1,1,1,1,1
26514,0,2,1,1,1,1,1,0
26515,2,2,1,1,1,1,1,1
26516,1,2,1,1,1,1,1,1
26517,1,1,1,1,1,1,1,1
26518,2,2,1,1,1,1,1,1
26519,0,1,1,1,1,1,1,1
26520,1,1,1,1,1,1,1,1
26521,0,1,0,0,0,0,1,1
26522,2,2,1,1,1,1,1,1
26523,0,1,1,1,1,1,1,0
26524,2,2,1,1,1,1,1,1
26525,1,1,0,0,1,0,0,1
26526,2,2,1,1,1,1,1,1
26527,2,2,1,1,1,1,1,1
26528,2,3,1,1,1,1,1,1
26529,0,1,1,1,1,1,1,0
26530,1,1,1,1,1,1,1,1
26531,1,1,1,1,1,1,1,1
26532,1,1,1,1,1,1,1,1
26533,2,2,1,1,1,1,1,1
26534,0,2,1,1,1,1,1,1
26535,1,2,1,1,1,1,1,1
26536,0,2,1,1,1,1,1,1
26537,1,1,1,1,1,1,1,1
26538,1,1,0,0,1,1,1,1
26539,0,1,1,1,1,1,1,1
26540,1,2,0,0,0,1,0,1
26541,1,2,0,0,1,0,1,0
26542,2,1,1,1,0,1,1,1
26543,1,1,0,1,1,1,1,0
26544,0,1,0,0,1,0,1,0
26545,0,1,0,1,1,1,1,0
26546,0,2,1,1,0,1,1,1
26547,0,1,1,1,0,1,1,1
26548,2,2,1,1,1,1,1,1
26549,0,2,1,0,1,0,1,0
26550,1,1,1,1,1,1,1,1
26551,1,2,1,1,0,1,1,0
26552,0,1,1,1,1,1,1,1
26553,1,1,1,1,1,1,1,1
26554,2,2,1,1,1,1,1,1
26555,1,1,1,1,1,1,1,0
26556,2,1,1,1,1,1,1,1
26557,1,2,1,1,1,1,1,1
26558,0,2,1,1,1,1,1,1
26559,1,1,0,0,1,0,0,1
26560,2,2,1,1,1,1,1,1
26561,2,1,1,1,1,1,1,1
26562,0,1,0,1,1,0,1,0
26563,2,3,1,1,0,1,1,1
26564,2,2,1,1,1,0,1,0
26565,0,1,1,0,0,0,0,0
26566,1,1,1,1,1,1,1,1
26567,2,2,1,1,1,1,1,1
26568,1,2,0,0,1,0,1,1
26569,2,2,1,1,1,1,1,1
26570,2,2,1,1,1,1,1,1
26571,1,1,0,0,1,0,1,1
26572,2,2,1,1,1,1,1,1
26573,2,2,1,1,1,1,1,1
26574,2,3,0,0,1,0,1,1
26575,0,1,1,1,1,1,1,0
26576,0,2,1,1,0,1,1,0
26577,1,1,1,1,1,1,1,0
26578,2,2,1,1,1,1,1,1
26579,1,2,1,1,1,1,1,1
26580,1,1,1,1,1,1,1,1
26581,2,1,1,1,1,1,1,1
26582,2,2,1,1,1,1,1,1
26583,1,2,1,1,1,1,1,1
26584,1,2,0,0,1,0,1,0
26585,2,2,1,1,1,1,1,1
26586,0,1,1,1,1,1,1,0
26587,2,2,1,1,1,1,1,1
26588,1,2,1,1,1,1,1,1
26589,0,1,0,1,0,1,1,0
26590,0,1,1,1,1,1,1,0
26591,2,3,1,1,1,1,1,1
26592,0,1,0,0,1,0,0,0
26593,0,1,1,1,1,1,1,1
26594,2,2,1,1,1,1,1,1
26595,1,2,1,0,1,0,1,0
26596,1,2,1,1,1,1,1,1
26597,2,1,1,1,1,1,1,1
26598,1,1,1,0,1,1,1,1
26599,0,1,1,1,1,1,1,1
26600,2,2,1,0,1,0,1,1
26601,2,2,0,0,1,0,1,1
26602,0,2,1,1,0,1,1,1
26603,2,1,1,1,1,1,1,1
26604,2,4,1,1,0,1,1,1
26605,2,2,1,1,1,1,1,1
26606,2,2,1,1,1,1,1,1
26607,0,1,1,1,1,1,1,1
26608,0,2,0,0,1,0,1,0
26609,2,1,1,1,1,1,1,1
26610,0,1,1,1,1,1,1,1
26611,1,1,1,1,1,1,1,1
26612,0,1,1,1,1,1,1,1
26613,1,1,1,0,1,0,0,1
26614,2,1,1,1,1,1,1,1
26615,1,2,1,1,1,1,1,0
26616,1,1,1,1,1,1,1,1
26617,1,1,1,1,1,1,1,1
26618,2,2,1,1,1,1,1,1
26619,0,2,0,0,1,0,1,1
26620,0,1,1,1,1,1,1,1
26621,0,1,1,1,1,1,1,1
26622,0,2,0,0,1,0,1,1
26623,2,2,1,1,1,1,1,1
26624,1,2,0,0,1,0,1,1
26625,1,2,1,1,1,1,1,1
26626,1,2,1,1,1,1,1,0
26627,2,2,1,1,1,1,1,1
26628,0,1,1,1,1,1,1,1
26629,0,1,1,1,1,1,1,1
26630,2,2,1,1,1,1,1,1
26631,1,1,1,1,1,1,1,0
26632,2,2,1,1,1,1,1,1
26633,0,1,1,1,1,1,1,1
26634,0,1,0,0,1,0,0,1
26635,0,2,1,1,0,1,1,0
26636,2,1,0,0,1,1,1,1
26637,0,1,1,1,1,1,1,1
26638,0,1,0,0,1,0,1,1
26639,2,2,1,1,1,1,1,1
26640,1,2,1,1,0,1,1,1
26641,2,1,1,1,1,1,1,1
26642,0,1,1,1,1,1,1,0
26643,2,2,1,1,1,1,1,1
26644,1,2,1,1,1,1,1,1
26645,0,1,1,1,1,1,1,1
26646,1,2,1,1,1,1,1,0
26647,1,2,1,1,1,1,1,1
26648,2,2,1,1,1,1,1,1
26649,2,2,1,1,0,1,1,1
26650,0,2,1,0,1,0,0,1
26651,1,2,1,1,1,1,1,1
26652,2,2,1,1,1,1,1,1
26653,1,1,1,1,0,1,1,1
26654,0,1,1,1,1,1,1,0
26655,1,2,1,1,0,1,1,1
26656,1,2,1,1,1,1,1,1
26657,1,2,1,1,1,1,1,1
26658,0,3,0,0,1,0,0,1
26659,2,2,1,1,1,1,1,1
26660,2,1,1,1,1,1,1,1
26661,0,2,1,1,1,1,1,1
26662,2,2,1,1,1,1,1,1
26663,1,1,1,1,1,1,1,1
26664,2,1,1,1,1,1,1,1
26665,0,1,0,0,1,0,0,0
26666,1,2,1,1,1,0,1,1
26667,1,1,1,1,1,1,0,0
26668,0,1,1,1,1,1,1,1
26669,1,1,0,0,1,0,1,0
26670,0,1,0,1,1,1,1,0
26671,2,2,1,1,1,1,1,1
26672,1,2,1,1,1,1,1,1
26673,0,1,0,0,0,1,1,0
26674,1,2,1,1,1,1,1,1
26675,1,2,1,1,1,1,1,0
26676,1,1,1,1,1,1,1,1
26677,1,1,1,1,1,1,1,1
26678,1,2,1,1,1,1,1,1
26679,1,1,1,1,1,1,1,1
26680,0,2,1,1,1,1,1,1
26681,0,1,0,0,1,0,1,1
26682,0,1,1,1,1,1,1,1
26683,1,2,0,0,1,0,0,0
26684,2,2,1,1,1,1,1,1
26685,0,1,1,1,1,1,1,1
26686,2,3,1,1,1,1,1,1
26687,1,2,1,1,0,1,1,1
26688,0,1,1,1,0,1,1,1
26689,2,2,1,1,1,1,1,1
26690,0,3,1,1,0,1,1,1
26691,1,1,1,1,1,1,1,1
26692,1,2,1,1,1,1,1,1
26693,0,1,1,1,1,1,1,1
26694,0,1,1,1,1,1,1,1
26695,1,1,1,1,1,1,1,1
26696,0,1,1,1,1,1,1,1
26697,0,1,1,1,1,1,1,1
26698,2,2,1,1,1,1,1,1
26699,2,2,1,1,1,1,1,1
26700,2,3,1,1,0,1,1,1
26701,1,1,1,1,1,1,1,1
26702,1,2,0,0,1,0,0,1
26703,2,2,1,1,1,1,1,1
26704,0,1,0,1,1,1,1,0
26705,1,1,1,1,1,1,1,1
26706,1,2,1,1,1,1,1,0
26707,0,1,0,0,1,0,1,1
26708,0,1,0,0,1,0,1,0
26709,0,1,0,0,0,0,1,0
26710,1,2,1,1,0,1,1,0
26711,1,1,1,1,1,1,1,1
26712,0,2,1,1,1,0,1,1
26713,0,1,1,1,0,1,1,1
26714,0,3,0,0,1,0,0,1
26715,1,1,1,1,1,1,1,1
26716,2,1,1,0,1,0,1,1
26717,0,1,0,0,1,0,1,1
26718,0,1,1,1,1,1,1,0
26719,1,2,1,1,1,1,1,1
26720,2,1,1,1,1,1,1,1
26721,0,2,0,0,1,0,1,0
26722,1,2,0,0,1,0,1,1
26723,2,2,1,1,1,1,1,1
26724,0,2,1,1,1,1,1,1
26725,0,1,1,1,1,1,1,0
26726,1,2,1,1,1,1,1,1
26727,2,2,1,1,1,1,1,1
26728,0,1,1,0,0,0,1,1
26729,0,1,1,1,1,1,1,1
26730,1,1,1,1,1,1,1,1
26731,2,2,1,1,1,1,1,1
26732,0,1,1,1,1,1,1,0
26733,1,2,1,1,1,1,1,1
26734,1,1,1,1,1,1,1,1
26735,2,2,1,1,1,1,1,1
26736,0,2,1,1,0,1,1,1
26737,2,2,1,1,1,1,1,1
26738,1,1,0,0,1,0,1,1
26739,2,2,1,1,0,1,1,1
26740,1,1,0,0,1,0,1,1
26741,0,1,1,1,1,1,1,1
26742,1,2,1,1,1,1,1,0
26743,0,1,0,0,0,0,0,0
26744,2,1,1,1,1,1,1,1
26745,1,3,1,1,1,1,1,1
26746,0,1,1,1,1,1,1,1
26747,0,1,1,1,1,1,1,1
26748,0,1,1,1,1,1,1,1
26749,1,1,0,0,1,0,1,1
26750,2,2,1,1,1,1,1,1
26751,2,1,1,1,0,1,1,1
26752,2,2,1,1,1,1,1,1
26753,0,1,0,0,1,0,1,0
26754,0,1,1,1,1,1,1,1
26755,0,2,1,1,1,1,1,1
26756,2,1,0,0,1,1,1,1
26757,1,1,1,1,1,1,1,1
26758,1,2,1,1,1,1,1,1
26759,0,1,1,1,1,1,1,1
26760,1,1,1,1,1,1,1,1
26761,2,2,1,1,1,1,1,1
26762,1,2,1,1,1,1,1,1
26763,2,1,1,1,1,1,1,1
26764,0,1,1,1,1,1,1,0
26765,0,1,1,1,1,1,1,1
26766,0,1,1,1,1,1,1,1
26767,0,1,0,0,1,0,0,0
26768,2,2,1,1,1,1,1,1
26769,0,1,0,0,1,0,1,1
26770,1,1,1,1,1,1,1,1
26771,2,1,1,1,1,1,1,1
26772,2,2,1,1,1,1,1,1
26773,1,2,1,1,1,1,1,1
26774,2,2,1,1,0,1,1,1
26775,0,2,0,0,1,0,0,1
26776,0,1,0,0,1,0,1,1
26777,1,2,1,1,1,1,1,1
26778,2,2,1,1,1,1,1,1
26779,2,2,1,1,1,1,1,1
26780,0,1,1,1,1,1,1,0
26781,2,2,1,1,1,1,1,1
26782,0,1,1,1,1,1,1,0
26783,1,2,1,1,1,1,1,1
26784,0,1,1,1,0,1,1,1
26785,1,1,1,1,1,1,1,1
26786,1,2,0,0,1,1,0,1
26787,0,1,1,1,1,1,1,1
26788,0,1,1,1,1,1,1,0
26789,1,2,1,1,1,1,0,0
26790,1,1,1,1,1,1,1,1
26791,0,2,1,1,0,1,1,0
26792,2,2,1,0,1,0,1,1
26793,0,2,1,1,0,1,1,1
26794,2,1,1,1,1,1,1,1
26795,1,1,1,1,1,1,1,1
26796,1,1,0,0,1,0,0,1
26797,0,1,1,1,1,1,1,1
26798,0,1,1,1,1,1,1,1
26799,2,3,1,1,1,1,1,1
26800,2,2,1,1,1,1,1,1
26801,1,2,1,1,1,1,1,1
26802,1,1,1,1,1,1,1,1
26803,0,2,0,0,1,0,1,0
26804,0,2,1,0,1,0,0,1
26805,2,2,1,1,1,1,1,1
26806,0,2,0,0,1,1,0,1
26807,0,2,1,1,0,1,1,0
26808,1,1,1,1,1,1,1,1
26809,1,1,1,1,1,1,1,1
26810,1,2,1,1,0,1,1,0
26811,1,2,1,1,1,1,1,1
26812,2,1,1,1,1,1,1,1
26813,2,2,1,1,1,1,1,1
26814,0,2,1,1,1,1,1,0
26815,1,3,1,1,0,1,1,0
26816,2,2,1,1,1,1,1,1
26817,0,2,1,1,1,1,1,0
26818,0,1,1,1,1,1,1,0
26819,1,1,0,0,1,0,1,1
26820,1,2,1,1,1,1,1,1
26821,0,1,0,0,1,0,1,0
26822,2,2,1,1,1,1,1,1
26823,0,1,1,1,1,1,1,1
26824,2,2,1,1,1,1,1,1
26825,2,2,1,1,1,0,1,1
26826,2,2,0,0,0,0,1,1
26827,2,2,1,1,0,1,1,1
26828,2,2,1,1,1,1,1,1
26829,2,2,1,1,1,1,1,1
26830,0,1,0,0,1,0,1,1
26831,2,2,1,1,1,1,1,1
26832,2,2,1,1,1,1,1,1
26833,1,1,1,0,1,0,1,1
26834,1,2,1,1,1,1,1,1
26835,2,2,1,1,1,1,1,1
26836,2,2,1,1,1,1,1,1
26837,2,2,1,1,1,1,1,1
26838,0,1,1,1,1,1,1,1
26839,2,2,1,0,1,0,0,1
26840,2,2,1,1,1,1,1,1
26841,0,1,0,0,1,0,0,1
26842,2,2,1,1,0,1,1,1
26843,1,1,1,1,1,1,1,1
26844,1,2,1,1,1,1,1,1
26845,0,1,1,1,1,1,1,1
26846,1,1,1,1,1,1,1,1
26847,1,3,1,1,0,1,1,1
26848,1,1,1,1,1,1,1,1
26849,2,2,1,1,1,1,1,1
26850,1,2,1,0,1,0,0,1
26851,2,1,1,1,1,1,1,0
26852,2,1,1,1,1,1,1,1
26853,0,1,0,0,1,0,0,0
26854,0,2,0,0,1,0,0,0
26855,0,2,1,1,0,1,1,1
26856,2,2,1,1,1,1,1,1
26857,0,1,1,0,1,0,1,0
26858,0,2,0,0,1,0,1,1
26859,0,2,1,1,1,1,1,1
26860,1,2,1,1,0,1,1,1
26861,0,1,1,1,1,1,1,1
26862,1,2,1,1,1,1,1,1
26863,0,1,1,1,1,1,1,0
26864,2,2,1,1,0,1,1,1
26865,0,2,0,0,1,0,0,1
26866,1,2,1,0,1,0,1,1
26867,2,2,1,1,1,1,1,1
26868,0,1,1,1,1,1,1,1
26869,2,2,1,1,1,1,1,1
26870,1,2,1,1,1,1,1,1
26871,2,1,1,1,1,1,1,1
26872,1,2,1,1,0,1,1,1
26873,1,2,1,1,0,1,1,0
26874,2,2,1,1,1,1,1,1
26875,0,1,1,1,1,1,1,1
26876,0,1,1,1,1,1,1,1
26877,2,2,1,1,1,1,1,1
26878,1,2,1,1,1,0,1,0
26879,2,2,1,1,1,1,1,1
26880,1,3,1,1,0,1,1,1
26881,0,1,1,1,1,1,1,1
26882,1,1,1,1,1,1,1,1
26883,1,2,1,1,0,1,1,1
26884,0,1,1,1,1,1,1,0
26885,0,2,1,1,1,1,1,1
26886,1,1,1,0,1,0,1,1
26887,2,2,1,1,1,1,1,1
26888,0,1,1,0,1,0,1,0
26889,0,1,1,1,1,1,1,0
26890,2,3,1,1,1,1,1,1
26891,1,1,0,0,1,0,1,1
26892,0,1,1,0,0,0,1,1
26893,0,1,1,1,1,1,1,0
26894,2,2,1,1,1,1,1,1
26895,0,2,1,1,1,1,1,0
26896,0,1,1,1,1,1,1,1
26897,2,1,0,1,1,1,1,1
26898,1,1,1,1,1,1,1,1
26899,0,1,1,1,0,1,1,1
26900,2,2,1,1,1,1,1,1
26901,1,2,1,1,1,1,1,1
26902,1,2,1,1,0,1,1,1
26903,0,1,0,0,1,0,0,1
26904,1,1,1,1,1,1,1,1
26905,2,2,1,1,1,1,1,1
26906,2,2,1,1,1,1,1,1
26907,1,2,1,1,1,1,1,1
26908,1,2,0,0,1,0,1,1
26909,2,1,1,1,1,1,1,1
26910,2,3,1,1,1,1,1,1
26911,2,2,1,1,1,1,1,1
26912,1,2,1,1,1,1,1,1
26913,0,2,1,1,1,1,1,0
26914,1,2,1,1,1,1,1,1
26915,2,2,1,1,1,1,1,0
26916,0,1,1,1,1,1,1,1
26917,2,2,1,1,1,1,1,1
26918,1,1,1,1,1,1,1,1
26919,1,2,1,1,1,1,1,1
26920,0,2,1,1,1,1,1,0
26921,0,1,1,1,1,1,1,1
26922,2,2,1,1,1,1,1,1
26923,2,2,1,1,1,1,1,1
26924,1,2,1,1,0,1,1,0
26925,1,2,1,1,1,1,1,1
26926,2,1,1,1,1,1,1,1
26927,2,2,0,0,1,1,1,1
26928,1,2,1,1,1,1,1,1
26929,2,2,1,1,1,1,1,1
26930,1,2,1,1,1,1,1,1
26931,2,2,1,1,0,1,1,1
26932,2,2,1,1,1,1,1,1
26933,0,1,1,1,1,1,1,1
26934,1,2,1,1,1,1,1,1
26935,2,2,1,1,1,1,1,1
26936,0,2,1,1,1,1,1,1
26937,1,2,0,0,1,0,1,1
26938,0,1,1,1,1,1,1,1
26939,2,2,1,1,1,1,1,1
26940,2,1,1,1,1,1,1,1
26941,0,2,1,0,1,0,0,1
26942,2,2,1,1,1,1,1,1
26943,0,1,1,1,1,1,1,1
26944,2,4,1,1,1,1,1,1
26945,0,1,1,0,1,0,1,0
26946,2,3,1,1,1,1,1,1
26947,2,1,0,0,1,0,1,1
26948,2,4,1,1,1,1,1,1
26949,2,2,1,1,1,1,1,1
26950,0,2,1,0,0,1,1,0
26951,1,1,1,1,1,1,1,1
26952,2,1,1,1,1,1,1,1
26953,0,2,1,1,1,1,1,1
26954,2,2,1,1,1,1,1,1
26955,2,2,1,1,1,1,1,1
26956,1,1,1,1,1,1,1,1
26957,0,1,1,0,1,0,1,1
26958,2,2,1,1,1,1,1,1
26959,0,1,1,1,1,1,1,1
26960,0,2,1,1,0,1,1,1
26961,1,1,1,1,1,1,1,1
26962,1,1,1,1,1,1,1,1
26963,2,2,1,1,1,1,1,1
26964,2,2,1,1,1,1,1,1
26965,0,1,0,0,1,0,0,0
26966,1,1,1,1,1,1,1,0
26967,2,1,1,1,1,1,1,1
26968,1,2,1,1,1,1,1,1
26969,2,2,1,1,1,1,1,1
26970,2,2,1,1,1,1,1,1
26971,2,1,1,1,1,1,1,1
26972,1,2,1,1,0,1,1,1
26973,2,2,1,1,1,1,1,1
26974,0,2,1,1,1,1,1,1
26975,2,1,1,1,1,1,1,1
26976,2,1,1,1,1,1,1,1
26977,0,1,1,1,1,1,1,0
26978,1,2,1,1,1,1,1,1
26979,2,2,1,1,1,1,1,1
26980,1,2,1,1,1,1,1,1
26981,2,1,1,1,1,1,1,1
26982,2,3,1,1,1,1,1,1
26983,0,1,1,1,1,1,1,1
26984,1,1,1,1,1,1,1,1
26985,2,1,1,1,1,1,1,1
26986,1,2,1,1,1,1,1,1
26987,0,2,0,0,1,0,1,1
26988,0,1,1,1,1,1,1,1
26989,1,1,1,1,1,1,1,1
26990,2,2,1,1,1,1,1,1
26991,1,2,1,1,1,1,1,1
26992,2,2,0,0,1,0,1,1
26993,1,2,1,1,1,1,1,1
26994,2,3,1,1,1,1,1,1
26995,0,2,1,1,0,1,1,1
26996,0,1,0,0,1,0,1,1
26997,0,2,1,1,1,1,1,1
26998,2,1,1,1,1,1,1,1
26999,2,2,1,1,1,1,1,1
27000,0,1,1,1,1,1,1,1
27001,1,1,1,0,1,0,1,1
27002,1,1,1,0,1,0,1,1
27003,0,1,0,0,1,0,0,0
27004,1,1,1,1,1,1,1,1
27005,1,2,1,0,1,0,0,1
27006,0,1,1,1,1,1,1,0
27007,1,2,0,0,0,0,0,1
